#chr	start	end	gene_id
chr11	2674624	2674625	ENSG00000276494
chr11	2697850	2697851	ENSG00000276015
chr11	2699993	2699994	KCNQ1OT1
chr11	2771355	2771356	COX6CP18
chr11	2861567	2861568	KCNQ1-AS1
chr11	2870032	2870033	KCNQ1DN
chr11	2871436	2871437	ENSG00000274740
chr11	2885774	2885775	CDKN1C
chr11	2899720	2899721	SLC22A18
chr11	2903812	2903813	SLC22A18AS
chr11	2929419	2929420	PHLDA2
chr11	2963892	2963893	SNORA54
chr11	2989862	2989863	ENSG00000183562
chr11	2992376	2992377	NAP1L4
chr11	3029008	3029009	CARS1-AS1
chr11	3048520	3048521	RNU1-91P
chr11	3057537	3057538	ENSG00000285644
chr11	3057612	3057613	CARS1
chr11	3085442	3085443	ENSG00000236710
chr11	3166738	3166739	OSBPL5
chr11	3189545	3189546	ENSG00000234791
chr11	3218331	3218332	MRGPRG-AS1
chr11	3218812	3218813	MRGPRG
chr11	3226060	3226061	ENSG00000224513
chr11	3232416	3232417	MRGPRE
chr11	3276044	3276045	NDUFA5P8
chr11	3289641	3289642	ENSG00000276951
chr11	3321861	3321862	NDUFA5P1
chr11	3335406	3335407	ENSG00000273813
chr11	3336720	3336721	ENSG00000254592
chr11	3379221	3379222	ZNF195
chr11	3380917	3380918	ENSG00000290960
chr11	3391751	3391752	OR7E12P
chr11	3401758	3401759	TSSC2
chr11	3422495	3422496	FAM86GP
chr11	3469318	3469319	ENSG00000254757
chr11	3477064	3477065	ENSG00000287906
chr11	3500620	3500621	ENPP7P15
chr11	3511558	3511559	ENSG00000287312
chr11	3531419	3531420	SNRPCP5
chr11	3550518	3550519	RPS3AP39
chr11	3559656	3559657	RPS24P14
chr11	3581134	3581135	ENSG00000284639
chr11	3581210	3581211	ENSG00000255367
chr11	3591614	3591615	ENSG00000230851
chr11	3600705	3600706	OR7E117P
chr11	3610323	3610324	XNDC1CP
chr11	3616678	3616679	TRPC2
chr11	3626438	3626439	TRPC2
chr11	3642315	3642316	ART5
chr11	3645127	3645128	ART1
chr11	3663910	3663911	Y_RNA
chr11	3665258	3665259	Y_RNA
chr11	3671383	3671384	CHRNA10
chr11	3707753	3707754	ENSG00000289468
chr11	3714874	3714875	RNU6-1143P
chr11	3781394	3781395	RNU7-50P
chr11	3797723	3797724	PGAP2
chr11	3797791	3797792	NUP98
chr11	3840958	3840959	RHOG
chr11	3854526	3854527	STIM1
chr11	3854611	3854612	ENSG00000229368
chr11	3855508	3855509	STIM1-AS1
chr11	3856061	3856062	MIR4687
chr11	3892886	3892887	PPIAP40
chr11	3922566	3922567	ENSG00000206976
chr11	3961276	3961277	ENSG00000255232
chr11	3974236	3974237	HNRNPA1P76
chr11	3989462	3989463	ENSG00000224555
chr11	4018947	4018948	RPS29P20
chr11	4094706	4094707	RRM1
chr11	4138256	4138257	RRM1-AS1
chr11	4151103	4151104	OR55B1P
chr11	4179674	4179675	LINC02749
chr11	4212090	4212091	RDXP1
chr11	4233287	4233288	SSU72P5
chr11	4242639	4242640	SSU72P2
chr11	4278704	4278705	SSU72P6
chr11	4288082	4288083	SSU72P4
chr11	4329864	4329865	SSU72P3
chr11	4339243	4339244	SSU72P7
chr11	4368385	4368386	OR52B4
chr11	4378281	4378282	OR52B3P
chr11	4393701	4393702	TRIM21
chr11	4393774	4393775	ENSG00000291144
chr11	4418059	4418060	OR51R1P
chr11	4432276	4432277	OR52P2P
chr11	4449294	4449295	OR52K2
chr11	4474812	4474813	OR52K3P
chr11	4482645	4482646	OR52K1
chr11	4515923	4515924	OR52M2P
chr11	4545190	4545191	OR52M1
chr11	4577819	4577820	C11orf40
chr11	4581742	4581743	OR52I2
chr11	4593749	4593750	OR52I1
chr11	4608230	4608231	TRIM68
chr11	4637476	4637477	OR51D1
chr11	4643419	4643420	OR51E1
chr11	4661762	4661763	OR51A9P
chr11	4697852	4697853	OR51C1P
chr11	4697853	4697854	OR51E2
chr11	4704783	4704784	MMP26
chr11	4709568	4709569	ENSG00000290647
chr11	4709568	4709569	OR51F5P
chr11	4718611	4718612	OR51C4P
chr11	4724170	4724171	KRT8P49
chr11	4737077	4737078	OR51F3P
chr11	4752943	4752944	OR51F4P
chr11	4756644	4756645	SNORA62
chr11	4769937	4769938	OR51F1
chr11	4786753	4786754	OR51N1P
chr11	4795283	4795284	OR52Y1P
chr11	4804379	4804380	OR52R1
chr11	4821320	4821321	OR51F2
chr11	4830174	4830175	ENSG00000290648
chr11	4832132	4832133	OR51A8P
chr11	4849207	4849208	OR51S1
chr11	4860563	4860564	OR51H1
chr11	4863651	4863652	OR51H1
chr11	4871716	4871717	ENSG00000290650
chr11	4876556	4876557	OR51H2P
chr11	4881818	4881819	OR51T1
chr11	4890595	4890596	OR51A6P
chr11	4903782	4903783	OR51A7
chr11	4919349	4919350	OR51G2
chr11	4924338	4924339	OR51G1
chr11	4938293	4938294	OR51A3P
chr11	4947604	4947605	OR51A4
chr11	4955712	4955713	OR51A2
chr11	4973883	4973884	OR51A5P
chr11	4994850	4994851	OR51L1
chr11	5015137	5015138	OR51P1P
chr11	5037012	5037013	OR52J2P
chr11	5046525	5046526	OR52J3
chr11	5059626	5059627	OR52E2
chr11	5069571	5069572	OR52E1
chr11	5077065	5077066	OR52S1P
chr11	5092675	5092676	OR52E3P
chr11	5104152	5104153	OR52J1P
chr11	5107529	5107530	ENSG00000236897
chr11	5121577	5121578	OR52A4P
chr11	5124512	5124513	ENSG00000290651
chr11	5138355	5138356	OR52A5
chr11	5154756	5154757	OR52A1
chr11	5171295	5171296	OR51A1P
chr11	5178663	5178664	OR52Z1P
chr11	5200681	5200682	OR51V1
chr11	5205040	5205041	ENSG00000224091
chr11	5224638	5224639	ENSG00000221031
chr11	5225460	5225461	ENSG00000285498
chr11	5229394	5229395	HBB
chr11	5243532	5243533	ENSG00000290652
chr11	5243536	5243537	HBBP1
chr11	5243656	5243657	HBD
chr11	5245545	5245546	BGLT3
chr11	5249856	5249857	HBG1
chr11	5254782	5254783	ENSG00000284931
chr11	5292379	5292380	OR51AB1P
chr11	5301945	5301946	OR51B4
chr11	5315683	5315684	OR51B3P
chr11	5324296	5324297	OR51B2
chr11	5331359	5331360	OR51B8P
chr11	5351507	5351508	OR51B6
chr11	5354691	5354692	ENSG00000230087
chr11	5362614	5362615	ENSG00000236248
chr11	5383811	5383812	OR51M1
chr11	5402596	5402597	OR51J1
chr11	5422110	5422111	OR51Q1
chr11	5431601	5431602	OR51K1P
chr11	5441513	5441514	OR51I1
chr11	5449322	5449323	OR51I2
chr11	5469421	5469422	OR51A10P
chr11	5488684	5488685	OR52D1
chr11	5505604	5505605	HBG2
chr11	5505651	5505652	OR51B5
chr11	5505651	5505652	HBE1
chr11	5509957	5509958	UBQLN3
chr11	5518430	5518431	UBQLNL
chr11	5524954	5524955	OLFM5P
chr11	5528173	5528174	OR52V1P
chr11	5548539	5548540	OR52H1
chr11	5552562	5552563	OR52H2P
chr11	5557095	5557096	ENSG00000290653
chr11	5560966	5560967	OR52B5P
chr11	5567615	5567616	OR52T1P
chr11	5572191	5572192	HNRNPA1P53
chr11	5580876	5580877	OR52B6
chr11	5596108	5596109	TRIM6
chr11	5596724	5596725	TRIM6-TRIM34
chr11	5619763	5619764	TRIM34
chr11	5678433	5678434	ENSG00000239920
chr11	5689609	5689610	TRIM22
chr11	5719289	5719290	OR52U1P
chr11	5726501	5726502	OR52P1
chr11	5736447	5736448	OR56B1
chr11	5754242	5754243	OR52N4
chr11	5761152	5761153	OR56B2P
chr11	5783354	5783355	OR52N5
chr11	5791264	5791265	OR52N1
chr11	5800363	5800364	OR52N3P
chr11	5808923	5808924	OR52N2
chr11	5841951	5841952	OR52E6
chr11	5857689	5857690	OR52E8
chr11	5873959	5873960	OR52E7P
chr11	5880628	5880629	OR52E4
chr11	5893207	5893208	OR52E5
chr11	5903766	5903767	OR52Q1P
chr11	5938618	5938619	TRIM5
chr11	5938750	5938751	OR56A3
chr11	5968493	5968494	OR56A5
chr11	5986984	5986985	OR52L1
chr11	5994994	5994995	KRT18P58
chr11	6006945	6006946	OR56A4
chr11	6016995	6016996	RNA5SP329
chr11	6034337	6034338	OR56A1
chr11	6040308	6040309	ENSG00000289150
chr11	6046746	6046747	OR56A7P
chr11	6058274	6058275	OR52L2P
chr11	6067785	6067786	OR52X1P
chr11	6107683	6107684	OR56B4
chr11	6128609	6128610	OR56B3P
chr11	6152548	6152549	OR52B1P
chr11	6170325	6170326	OR52B2
chr11	6185575	6185576	ENSG00000254444
chr11	6199223	6199224	OR52W1
chr11	6203252	6203253	ENSG00000267940
chr11	6205556	6205557	C11orf42
chr11	6234710	6234711	FHIP1B
chr11	6234764	6234765	CNGA4
chr11	6259805	6259806	CCKBR
chr11	6298605	6298606	ENSG00000270435
chr11	6319126	6319127	ENSG00000282556
chr11	6320531	6320532	CAVIN3
chr11	6362798	6362799	ENSG00000254443
chr11	6390439	6390440	SMPD1
chr11	6419413	6419414	APBB1
chr11	6442616	6442617	HPX
chr11	6474458	6474459	TRIM3
chr11	6481478	6481479	ARFIP2
chr11	6481484	6481485	ENSG00000283977
chr11	6481500	6481501	TIMM10B
chr11	6489376	6489377	ENSG00000254595
chr11	6497259	6497260	DNHD1
chr11	6603615	6603616	RRP8
chr11	6603707	6603708	ILK
chr11	6604419	6604420	ENSG00000254400
chr11	6610134	6610135	ENSG00000254641
chr11	6612538	6612539	TAF10
chr11	6616593	6616594	ENSG00000285338
chr11	6618789	6618790	ENSG00000255680
chr11	6619447	6619448	TPP1
chr11	6621450	6621451	DCHS1-AS1
chr11	6630503	6630504	ENSG00000255410
chr11	6655808	6655809	DCHS1
chr11	6683339	6683340	MRPL17
chr11	6686368	6686369	ENSG00000241678
chr11	6721879	6721880	GVINP1
chr11	6746495	6746496	ENSG00000291143
chr11	6748130	6748131	GVINP2
chr11	6771975	6771976	OR2AG2
chr11	6783019	6783020	OR2AG1
chr11	6799688	6799689	OR6A2
chr11	6844665	6844666	ENSG00000254712
chr11	6845682	6845683	OR10A5
chr11	6863056	6863057	OR10A2
chr11	6876624	6876625	OR10A4
chr11	6892499	6892500	OR2D2
chr11	6921001	6921002	OR2D3
chr11	6926403	6926404	ZNF215
chr11	6926877	6926878	ENSG00000283415
chr11	7020345	7020346	ZNF214
chr11	7020478	7020479	NLRP14
chr11	7088997	7088998	RBMXL2
chr11	7222932	7222933	ENSG00000255179
chr11	7234765	7234766	MIR302E
chr11	7238777	7238778	SYT9
chr11	7485387	7485388	OLFML1
chr11	7513297	7513298	PPFIBP2
chr11	7513664	7513665	SYT9-AS1
chr11	7572045	7572046	ENSG00000254864
chr11	7677221	7677222	CYB5R2
chr11	7699392	7699393	ENSG00000275612
chr11	7699987	7699988	ENSG00000276668
chr11	7705287	7705288	ENSG00000254707
chr11	7706476	7706477	OVCH2
chr11	7726435	7726436	ENSG00000290809
chr11	7728399	7728400	OR10AB1P
chr11	7745989	7745990	OR5P4P
chr11	7773813	7773814	OR5P1P
chr11	7783696	7783697	RPL7AP55
chr11	7796941	7796942	OR5P2
chr11	7830839	7830840	OR5P3
chr11	7848699	7848700	OR5E1P
chr11	7882946	7882947	ENSG00000271758
chr11	7889278	7889279	RNU6-943P
chr11	7905954	7905955	ENSG00000254951
chr11	7931267	7931268	OR10A6
chr11	7941707	7941708	OR10A3
chr11	7950671	7950672	ENSG00000289714
chr11	7965446	7965447	NLRP10
chr11	7970250	7970251	EIF3F
chr11	7977480	7977481	COX6CP5
chr11	8016519	8016520	CASC23
chr11	8019243	8019244	TUB
chr11	8039717	8039718	ENSG00000254921
chr11	8060037	8060038	TUB-AS1
chr11	8077780	8077781	ENSG00000279391
chr11	8169054	8169055	RIC3
chr11	8169166	8169167	RIC3-DT
chr11	8268715	8268716	LMO1
chr11	8555015	8555016	ENSG00000252778
chr11	8594288	8594289	STK33
chr11	8679088	8679089	ENSG00000254900
chr11	8682693	8682694	TRIM66
chr11	8682787	8682788	RPL27A
chr11	8684226	8684227	SNORA3A
chr11	8685438	8685439	SNORA3B
chr11	8693356	8693357	ENSG00000254665
chr11	8768777	8768778	DENND2B-AS1
chr11	8845262	8845263	RNA5SP330
chr11	8877517	8877518	Y_RNA
chr11	8910950	8910951	DENND2B
chr11	8911138	8911139	AKIP1
chr11	8933005	8933006	C11orf16
chr11	8943015	8943016	ASCL3
chr11	8943466	8943467	Y_RNA
chr11	8964501	8964502	TMEM9B-AS1
chr11	8965010	8965011	TMEM9B
chr11	9004092	9004093	NRIP3-DT
chr11	9005287	9005288	NRIP3
chr11	9089282	9089283	ENSG00000286935
chr11	9090378	9090379	MIR5691
chr11	9094376	9094377	KRT8P41
chr11	9138113	9138114	SCUBE2
chr11	9245508	9245509	ENSG00000255097
chr11	9265958	9265959	DENND5A
chr11	9279815	9279816	Metazoa_SRP
chr11	9311688	9311689	PRR13P2
chr11	9314635	9314636	TMEM41B
chr11	9384651	9384652	IPO7
chr11	9428772	9428773	SNORA23
chr11	9433485	9433486	ENSG00000254397
chr11	9460318	9460319	ZNF143
chr11	9460701	9460702	ENSG00000268403
chr11	9573669	9573670	WEE1
chr11	9578027	9578028	ENSG00000238387
chr11	9606141	9606142	RPL23AP65
chr11	9614047	9614048	ENSG00000289518
chr11	9631358	9631359	ENSG00000255463
chr11	9660437	9660438	ENSG00000239470
chr11	9664076	9664077	SWAP70
chr11	9680923	9680924	RN7SKP50
chr11	9758267	9758268	SBF2-AS1
chr11	9759532	9759533	LINC02709
chr11	9839142	9839143	ENSG00000255476
chr11	9843875	9843876	RNU7-28P
chr11	9959789	9959790	ENSG00000254765
chr11	9982752	9982753	ENSG00000286561
chr11	10149191	10149192	ENSG00000254865
chr11	10272258	10272259	ENSG00000254719
chr11	10303703	10303704	ADM-DT
chr11	10304876	10304877	SBF2
chr11	10305072	10305073	ADM
chr11	10308312	10308313	AMPD3
chr11	10399316	10399317	RNU6ATAC33P
chr11	10508325	10508326	MIR4485
chr11	10541229	10541230	RNF141
chr11	10541257	10541258	IRAG1-AS1
chr11	10611688	10611689	LYVE1
chr11	10693987	10693988	IRAG1
chr11	10725902	10725903	Y_RNA
chr11	10751245	10751246	CTR9
chr11	10801607	10801608	SNORD97
chr11	10808939	10808940	EIF4G2
chr11	10809198	10809199	ENSG00000246308
chr11	10858178	10858179	ZBED5-AS1
chr11	10858795	10858796	ZBED5
chr11	10899363	10899364	ENSG00000250041
chr11	10899863	10899864	ENSG00000289919
chr11	11020882	11020883	LINC02752
chr11	11135481	11135482	ENSG00000254957
chr11	11156538	11156539	ENSG00000289976
chr11	11182412	11182413	ENSG00000270897
chr11	11239758	11239759	MTND5P21
chr11	11243714	11243715	ENSG00000255260
chr11	11352425	11352426	ENSG00000255351
chr11	11353249	11353250	CSNK2A3
chr11	11570083	11570084	ENSG00000255462
chr11	11622004	11622005	GALNT18
chr11	11656721	11656722	MIR4299
chr11	11726701	11726702	ENSG00000280288
chr11	11759432	11759433	ENSG00000255309
chr11	11783221	11783222	MIR8070
chr11	11811529	11811530	ENSG00000286959
chr11	11841422	11841423	USP47
chr11	11856858	11856859	H3P33
chr11	12009768	12009769	DKK3
chr11	12030874	12030875	LINC02547
chr11	12066928	12066929	ENSG00000254991
chr11	12086890	12086891	LINC02989
chr11	12094007	12094008	MICAL2
chr11	12163682	12163683	MIR6124
chr11	12263172	12263173	ENSG00000254680
chr11	12303532	12303533	ENSG00000254983
chr11	12377562	12377563	PARVA
chr11	12540966	12540967	ENSG00000254847
chr11	12619325	12619326	ENSG00000286521
chr11	12674420	12674421	TEAD1
chr11	12823666	12823667	ENSG00000254688
chr11	12848794	12848795	ENSG00000255067
chr11	12904987	12904988	ENSG00000252329
chr11	12922924	12922925	ENSG00000203258
chr11	12989596	12989597	LINC00958
chr11	13009158	13009159	RASSF10-DT
chr11	13009315	13009316	RASSF10
chr11	13134838	13134839	ENSG00000255558
chr11	13152199	13152200	ENSG00000255018
chr11	13276651	13276652	BMAL1
chr11	13277402	13277403	ENSG00000290083
chr11	13353207	13353208	RN7SKP151
chr11	13463296	13463297	BTBD10
chr11	13463376	13463377	ENSG00000287548
chr11	13478332	13478333	ENSG00000254583
chr11	13488611	13488612	ENSG00000255401
chr11	13496180	13496181	PTH
chr11	13610770	13610771	HMGN2P36
chr11	13668667	13668668	FAR1
chr11	13669326	13669327	FAR1-IT1
chr11	13685655	13685656	RPL39P26
chr11	13686657	13686658	Y_RNA
chr11	13756026	13756027	CENPUP1
chr11	13758344	13758345	ENSG00000255088
chr11	13784016	13784017	LINC02548
chr11	13870615	13870616	LINC02545
chr11	13879498	13879499	ENSG00000254927
chr11	13907589	13907590	RNA5SP331
chr11	13924862	13924863	LINC02683
chr11	13962722	13962723	SPON1
chr11	14134985	14134986	RNA5SP332
chr11	14273690	14273691	SPON1-AS1
chr11	14364505	14364506	RRAS2
chr11	14440786	14440787	ENSG00000255074
chr11	14478891	14478892	RNU7-49P
chr11	14500026	14500027	COPB1
chr11	14520343	14520344	ENSG00000256206
chr11	14643634	14643635	PSMA1
chr11	14643803	14643804	PDE3B
chr11	14674554	14674555	MORF4L1P3
chr11	14892230	14892231	CYP2R1
chr11	14904996	14904997	CALCB
chr11	14907517	14907518	CALCP
chr11	14972353	14972354	CALCA
chr11	14988693	14988694	OR7E41P
chr11	15112423	15112424	INSC
chr11	15481892	15481893	ENSG00000253072
chr11	15552854	15552855	LINC02751
chr11	15605483	15605484	ENSG00000254695
chr11	15622446	15622447	ENSG00000254789
chr11	15758897	15758898	ENSG00000254645
chr11	15864451	15864452	ENSG00000286960
chr11	15890567	15890568	ENSG00000289116
chr11	15910527	15910528	LINC02682
chr11	15969620	15969621	MIR6073
chr11	16023189	16023190	ENSG00000254878
chr11	16484670	16484671	AKR1B1P3
chr11	16576850	16576851	RN7SL188P
chr11	16613131	16613132	C11orf58
chr11	16739590	16739591	SOX6
chr11	16842252	16842253	RN7SKP90
chr11	16975012	16975013	RPL36AP37
chr11	17013997	17013998	ENSG00000290957
chr11	17014414	17014415	PLEKHA7
chr11	17052024	17052025	OR7E14P
chr11	17074743	17074744	SNORD14A
chr11	17075867	17075868	SNORD14B
chr11	17077714	17077715	RPS13
chr11	17115762	17115763	RNU6-593P
chr11	17138264	17138265	ENSG00000240808
chr11	17193488	17193489	ENSG00000213779
chr11	17207985	17207986	PIK3C2A
chr11	17208152	17208153	NUCB2
chr11	17228278	17228279	ENSG00000197149
chr11	17351702	17351703	ENSG00000285545
chr11	17351799	17351800	NCR3LG1
chr11	17380648	17380649	ENSG00000260196
chr11	17389330	17389331	KCNJ11
chr11	17436180	17436181	SDHCP4
chr11	17476594	17476595	ENSG00000287898
chr11	17476893	17476894	ABCC8
chr11	17544415	17544416	USH1C
chr11	17547258	17547259	OTOG
chr11	17695009	17695010	ENSG00000254586
chr11	17696993	17696994	LINC02729
chr11	17719570	17719571	MYOD1
chr11	17734773	17734774	KCNC1
chr11	18013046	18013047	SERGEF
chr11	18022930	18022931	ENSG00000255448
chr11	18046268	18046269	TPH1
chr11	18106086	18106087	SAAL1
chr11	18106582	18106583	HIGD1AP5
chr11	18116077	18116078	SAA3P
chr11	18116131	18116132	SAA3P
chr11	18120954	18120955	MRGPRX3
chr11	18142340	18142341	ENSG00000285562
chr11	18153276	18153277	MRGPRX12P
chr11	18172836	18172837	MRGPRX4
chr11	18188999	18189000	GLTPP1
chr11	18189494	18189495	ENSG00000255470
chr11	18196656	18196657	MRGPRX13P
chr11	18209137	18209138	SLC25A51P4
chr11	18209692	18209693	SLC25A51P4
chr11	18236801	18236802	SAA4
chr11	18248505	18248506	RNA5SP333
chr11	18248634	18248635	SAA2-SAA4
chr11	18248667	18248668	SAA2
chr11	18261981	18261982	ST13P5
chr11	18266259	18266260	SAA1
chr11	18266392	18266393	RNA5SP334
chr11	18322197	18322198	HPS5
chr11	18322294	18322295	GTF2H1
chr11	18387786	18387787	MIR3159
chr11	18394559	18394560	LDHA
chr11	18405608	18405609	ENSG00000256006
chr11	18412317	18412318	LDHC
chr11	18450867	18450868	ENSG00000256734
chr11	18455823	18455824	LDHAL6A
chr11	18490954	18490955	YWHABP2
chr11	18508819	18508820	ENSG00000256588
chr11	18511474	18511475	ENSG00000256361
chr11	18526950	18526951	TSG101
chr11	18526956	18526957	ENSG00000289499
chr11	18538884	18538885	Metazoa_SRP
chr11	18588746	18588747	UEVLD
chr11	18588780	18588781	SPTY2D1OS
chr11	18599682	18599683	MTCH1P2
chr11	18601881	18601882	ENSG00000279837
chr11	18634790	18634791	SPTY2D1
chr11	18665049	18665050	SRSF3P1
chr11	18693121	18693122	TMEM86A
chr11	18706536	18706537	IGSF22-AS1
chr11	18726229	18726230	IGSF22
chr11	18761663	18761664	ENSG00000286998
chr11	18792720	18792721	PTPN5
chr11	18836303	18836304	MRGPRX8P
chr11	18864508	18864509	MRGPRX7P
chr11	18873461	18873462	ENSG00000255511
chr11	18887919	18887920	MRGPRX6P
chr11	18911395	18911396	MRGPRX5P
chr11	18934984	18934985	ENSG00000255244
chr11	18939413	18939414	MRGPRX1
chr11	18957014	18957015	MRGPRX11P
chr11	18972702	18972703	MRGPRX10P
chr11	19030437	19030438	MRGPRX9P
chr11	19060716	19060717	MRGPRX2
chr11	19117098	19117099	ZDHHC13
chr11	19196774	19196775	CSRP3-AS1
chr11	19210570	19210571	CSRP3
chr11	19241619	19241620	E2F8
chr11	19275268	19275269	PCNAP4
chr11	19299882	19299883	ENSG00000255160
chr11	19350723	19350724	NAV2
chr11	19380483	19380484	NAV2-IT1
chr11	19401980	19401981	RNA5SP335
chr11	19507228	19507229	NAV2-AS5
chr11	19519895	19519896	NAV2-AS4
chr11	19575309	19575310	MIR4486
chr11	19591290	19591291	ENSG00000207407
chr11	19712618	19712619	NAV2-AS6
chr11	19760082	19760083	MIR4694
chr11	19981336	19981337	NAV2-AS3
chr11	20049457	20049458	NAV2-AS2
chr11	20120631	20120632	NAV2-AS1
chr11	20131729	20131730	ENSG00000279266
chr11	20160474	20160475	DBX1
chr11	20363684	20363685	HTATIP2
chr11	20387557	20387558	PRMT3
chr11	20574185	20574186	HMGB1P40
chr11	20596978	20596979	ENSG00000286382
chr11	20599593	20599594	SLC6A5
chr11	20669550	20669551	NELL1
chr11	20671296	20671297	ENSG00000254906
chr11	21000996	21000997	RNA5SP336
chr11	21169747	21169748	ENSG00000254816
chr11	21262569	21262570	ENSG00000255167
chr11	21283778	21283779	ENSG00000225477
chr11	21383908	21383909	RNA5SP337
chr11	21752852	21752853	ENSG00000289944
chr11	21782658	21782659	ANO5
chr11	22113447	22113448	ENSG00000254820
chr11	22170000	22170001	ENSG00000287962
chr11	22262255	22262256	ENSG00000255372
chr11	22338244	22338245	SLC17A6-DT
chr11	22338380	22338381	SLC17A6
chr11	22362293	22362294	ENSG00000254540
chr11	22492072	22492073	LINC01495
chr11	22492086	22492087	ENSG00000255357
chr11	22625508	22625509	GAS2
chr11	22625822	22625823	FANCF
chr11	22688350	22688351	RNA5SP338
chr11	22829379	22829380	ENSG00000246225
